key,target,emo_target,intensity,target_len,text_language,with_or_wo_itn,event_target,source,source_len
5fbdc7944c55eb78bd7cebeb,누가 술취해서 쓰러져있더라구.,<|ANGRY|>,0.4,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbdc7944c55eb78bd7cebeb.wav,228
5fb4d2ffcb503578af9ed9c1,"니가 책임 못질거면 걍 가만히 있어. 훈수 두지 말고. 알지도 못하면 서 옆에서 뭔. 위로라고 하는 거냐 지금? 아, 짜증나.",<|ANGRY|>,0.4,20,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fb4d2ffcb503578af9ed9c1.wav,1351
5f601b0d2e23c7161accd28b,짭새가 몰려와서 구경 좀 하고 왔어.,<|ANGRY|>,0.3,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f601b0d2e23c7161accd28b.wav,437
5f6b6a57d338b948c4e68681,내가 너무나 믿었던 유튜버인데 뒷광고를 했다고 하니까 실망스럽고 배신을 느껴.,<|ANGRY|>,0.8,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6b6a57d338b948c4e68681.wav,971
5e5234f1963e443aee02b6df,"고등학교 때부터 엄청 친했어. 그래서 모르는 사람 보다는 나을 거라고 생각했는데, 규칙이 너무 없다, 지금.",<|ANGRY|>,0.4,15,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e5234f1963e443aee02b6df.wav,1086
5f87cb56f8fac448cc0a70aa,오늘 일은 오늘 걱정하고 내일 일은 내일 걱정해. 걱정할게 뭐가 있어?,<|ANGRY|>,0.2,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f87cb56f8fac448cc0a70aa.wav,949
5fbdbce24c55eb78bd7cebad,"얘기할까? 아니, 다른 사람한테는 잘 하면서 나한테는!",<|ANGRY|>,0.5,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbdbce24c55eb78bd7cebad.wav,467
5e4647ab8849ac3aacea5037,친구 약속 기다리는데 아직도 안왔어.,<|ANGRY|>,0.8,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e4647ab8849ac3aacea5037.wav,540
5fbcdd99576e9378b67ad0f4,효과가 있을까?,<|ANGRY|>,0.2,2,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbcdd99576e9378b67ad0f4.wav,292
5ed202dc79bf120ed2b81282,이번에 다시 얘기해보고 그리고 결정해야겠어.,<|ANGRY|>,0.2,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed202dc79bf120ed2b81282.wav,647
5e47d8262a2d173b73a02b97,청소를 너무 안하는거야.,<|ANGRY|>,0.8,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e47d8262a2d173b73a02b97.wav,288
5ecdb0049aa8ea0eec53ee72,청소할 때마다 화를 내지. 하지만 매번 똑같아.,<|ANGRY|>,0.7,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ecdb0049aa8ea0eec53ee72.wav,574
5fbcc1c34c55eb78bd7cea0c,음식물 쓰레기를 내가 안 버렸더라고.,<|ANGRY|>,0.2,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbcc1c34c55eb78bd7cea0c.wav,493
5e5214e38849ac3aacea566d,"매일 생각하지. 매일 생각은 하는데, 이직이 마음처럼 쉽지가 않잖아.",<|ANGRY|>,0.3,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e5214e38849ac3aacea566d.wav,702
5e44a7ed8849ac3aacea4c65,"정말 청소를 너무 안해. 정리도 하나도 안되고 음식물 쓰레기도 아무데나 버리고. 아, 미치겠어!",<|ANGRY|>,0.8,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e44a7ed8849ac3aacea4c65.wav,779
5e411260189842034d9f71b5,다시 한 번 주의를 줘보고 그래도 고쳐지지 않으면 따로 살아야 할 것 같아.,<|ANGRY|>,0.4,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e411260189842034d9f71b5.wav,792
5ed5dbf179bf120ed2b81573,우리 아빠는 일주일에 다섯 번은 기본이고 어떤 주에는 일곱 번도 드셔. 그만큼 술을 너무 자주 드셔.,<|ANGRY|>,0.2,16,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed5dbf179bf120ed2b81573.wav,1065
5f8c52a5d338b948c4e6a066,나도 그 짭새가 궁금해서 쫓아 다녔다가 쫓겨났어.,<|ANGRY|>,0.3,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f8c52a5d338b948c4e6a066.wav,574
5fbb9344576e9378b67accb2,나 오늘 짭새가 몰려 있어서 구경 갔다왔어.,<|ANGRY|>,0.2,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbb9344576e9378b67accb2.wav,437
5ed796a42880d70f28612703,고등학교 동창이야! 그때는 분명 이렇진 않았던 것 같은데!,<|ANGRY|>,0.6,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed796a42880d70f28612703.wav,497
5efa083f8bbcd61f551d294a,덥고 짜증나 죽겠는데 연락을 안 받아.	,<|ANGRY|>,0.7,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5efa083f8bbcd61f551d294a.wav,621
5f04731db140144dfcfeeff4,그러게나 말이야 벌써 기다린지 1시간째야.	,<|ANGRY|>,0.5,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f04731db140144dfcfeeff4.wav,574
5ef973e9bed0201b73513d68,약속이 있어서 친구 기다리고 있는데 아직 안왔어.,<|ANGRY|>,0.5,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ef973e9bed0201b73513d68.wav,698
5e46026a963e443aee02b06f,응. 습관인 것 같아.,<|ANGRY|>,0.5,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e46026a963e443aee02b06f.wav,403
5e37b16a33e9ad176cc9b05f,"처음에는 가족들도 다 한 마디씩 했는데, 하도 말을 안 들으시니까 이제는 그냥 포기한 거 같아 다들.",<|ANGRY|>,0.4,16,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37b16a33e9ad176cc9b05f.wav,962
5fb9c12ecb503578af9ede4c,정전돼서 아무것도 안 보여!,<|ANGRY|>,0.2,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fb9c12ecb503578af9ede4c.wav,429
5ed7924f9aa8ea0eec53f609,당연히 도착하자마자부터 연락을 해봤지. 연락을 안 받아.,<|ANGRY|>,0.9,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed7924f9aa8ea0eec53f609.wav,711
5fb8c9fb4c55eb78bd7cde2b,곰팡이 제거제를 써도 똑같애. 아무리 청소를 해도 없어지질 않아.,<|ANGRY|>,0.2,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fb8c9fb4c55eb78bd7cde2b.wav,856
5f03d2b8b140144dfcfee469,룸메이트와 너무 자주 다투고 있어.,<|ANGRY|>,0.4,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f03d2b8b140144dfcfee469.wav,617
5effdf84704f492ee1255a29,이야기 시도를 해봤는데 아버지가 듣지도 않아.,<|ANGRY|>,0.3,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5effdf84704f492ee1255a29.wav,450
5f6d63549e04b149046cbd03,그래. 음악이나 들으면서 기분을 풀어야겠어. 나는 신나는 음악을 좋아해.,<|ANGRY|>,0.2,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6d63549e04b149046cbd03.wav,1073
5e53300e963e443aee02b762,"아! 우리 회사 진짜 미쳤나봐. 아 퇴근한 지 얼마나 됐다고, 또 전화야!",<|ANGRY|>,0.5,12,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e53300e963e443aee02b762.wav,706
5f6d59b6111dfd48d40fd183,그런 놈은 욕 먹고 싶어서 그러는 것 같애. 꼭 나한테만 그래.,<|ANGRY|>,0.8,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6d59b6111dfd48d40fd183.wav,659
5e37a81233e9ad176cc9b00c,"찮아. 또 입원?다! 하, 정말. 술 좀 그만 먹지.",<|ANGRY|>,0.5,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37a81233e9ad176cc9b00c.wav,642
5f63873f54b2361621284db8,어. 곰팡이 어떻게 없앨 수 있을까?,<|ANGRY|>,0.4,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f63873f54b2361621284db8.wav,339
5e33ce9f5807b852d9e0581a,룸메이트와 너무 자주 싸워.,<|ANGRY|>,0.4,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e33ce9f5807b852d9e0581a.wav,1406
5fbe092bcb503578af9eec2b,도대체 이놈의 코로나는 언제 끝나는 거야?,<|ANGRY|>,0.3,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbe092bcb503578af9eec2b.wav,591
5e355d6e5807b852d9e082ab,룸메가 청소를 안해.,<|ANGRY|>,0.7,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e355d6e5807b852d9e082ab.wav,305
5ed7b9db2880d70f28612777,일주일에 5일은 기본이고 이틀은 옵션이야 아휴 내가 기가 막힌다 기가 막혀.	,<|ANGRY|>,0.6,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed7b9db2880d70f28612777.wav,565
5f699cc2d338b948c4e68497,사과도 믿을 수가 없어. 또 언제 사람들을 속일지 몰라.,<|ANGRY|>,0.6,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f699cc2d338b948c4e68497.wav,723
5e3684a6ee8206179943c07a,"아까 연락 했는데, 오고 있대. 그런데 그 다음엔 연락이 없어.",<|ANGRY|>,0.6,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e3684a6ee8206179943c07a.wav,762
5fb897354c55eb78bd7cdd4b,아니 어떤 사람들이랑 시비가 붙었더라고.,<|ANGRY|>,0.1,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fb897354c55eb78bd7cdd4b.wav,386
5e48eb8a8849ac3aacea539a,야근하고 지금 막 집에와서 쉬려는데 회사에서 나한테 새로운 업무를 맡기겠다고 또 전화왔어.,<|ANGRY|>,0.6,12,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e48eb8a8849ac3aacea539a.wav,1248
5fbe086344697678c497beef,입맛이 떨어져서 하나도 못 먹었어.,<|ANGRY|>,0.1,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbe086344697678c497beef.wav,536
5e368b6605fef317e874b650,"유기견 다큐멘터리를 봤는데, 책임감 없는 사람들 정말 심하더라.",<|ANGRY|>,0.5,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e368b6605fef317e874b650.wav,1026
5f5b57042e23c7161acccee4,더 실망스러운 건 처음엔 사과도 하지 않더라고.,<|ANGRY|>,0.5,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f5b57042e23c7161acccee4.wav,519
5f5f839b2e23c7161accd232,비가 너무 많이 와서 짜증나.,<|ANGRY|>,0.6,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f5f839b2e23c7161accd232.wav,408
5f6567989e04b149046cb56c,그래서 매일같이 청소를 하는데 곰팡이가 안 없어져.,<|ANGRY|>,0.2,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6567989e04b149046cb56c.wav,659
5f7133739e04b149046cbf4c,다른 사람들이 유튜버 말만 듣고 제품을 샀잖아!,<|ANGRY|>,0.8,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f7133739e04b149046cbf4c.wav,493
5f8afbb8f8fac448cc0a7543,사진 한 번 찍어둬야겠네. 고마워.,<|ANGRY|>,0.3,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f8afbb8f8fac448cc0a7543.wav,258
5fb88fd1cb503578af9edbaa,화장실은 청소를 해도 곰팡이가 없어지지를 않아!,<|ANGRY|>,0.5,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fb88fd1cb503578af9edbaa.wav,463
5e4556232a2d173b73a02944,나만 맨날 청소하고 걔는 청소를 한번도 안했어.,<|ANGRY|>,0.6,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e4556232a2d173b73a02944.wav,425
5e395fe87995ef170fc0fd23,너무 청소를 안해.,<|ANGRY|>,0.5,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e395fe87995ef170fc0fd23.wav,497
5f012721704f492ee12565e6,고등학교 동창이었어. 고등학교 때만 해도 정말 착하고 깔끔한 아이였거든.,<|ANGRY|>,0.3,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f012721704f492ee12565e6.wav,881
5fbe0699cb503578af9eec0d,"야, 짜장면에서 벌레 나왔어!",<|ANGRY|>,0.4,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbe0699cb503578af9eec0d.wav,941
5e4371999306c7039ddcceeb,응. 자주 그래. 속상해.,<|ANGRY|>,0.5,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e4371999306c7039ddcceeb.wav,344
5ef60aed497740547350b873,기다린 지 한 시간이 넘었는데 연락도 없고 오지도 않아.,<|ANGRY|>,0.6,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ef60aed497740547350b873.wav,672
5f425b8c9dd513131eacf00c,"내가 좋아하는 유튜버가 좋은 제품이라고 소개하는데, 알고 봤더니 그게 돈 받고 하는 광고였대.",<|ANGRY|>,0.7,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f425b8c9dd513131eacf00c.wav,1056
5f698215d338b948c4e68462,요새 유튜버들 뒷광고 장난 아니야! 진짜 걔네 왜 그러냐?,<|ANGRY|>,0.7,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f698215d338b948c4e68462.wav,536
5efcc5b4704f492ee125395e,모르겠어. 짜증나. 정말로 그만두고 싶어.,<|ANGRY|>,0.7,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5efcc5b4704f492ee125395e.wav,604
5f0d54cab140144dfcff3473,그러고 싶지만 갈 데도 없는 것 같고. 아직은 좀 더 지켜보고 생각해 봐야겠어.,<|ANGRY|>,0.2,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0d54cab140144dfcff3473.wav,1235
5e30f3785807b852d9e02f49,한 번씩 주의를 줬는데 안되네.,<|ANGRY|>,0.3,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e30f3785807b852d9e02f49.wav,250
5f8506a5f8fac448cc0a6c05,"그래, 그래야겠다.",<|ANGRY|>,0.2,2,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f8506a5f8fac448cc0a6c05.wav,211
5fba3775576e9378b67ac840,아니. 코로나 때문에 밖에 나가서 커피도 못 마시고 친구들도 못 만나니까 너무 우울하고 화 나.,<|ANGRY|>,0.4,15,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fba3775576e9378b67ac840.wav,1500
5e514b0ec38c123b9ec6dc69,아 연락을 안 받아. 아씨 그냥 가버릴까?,<|ANGRY|>,0.7,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e514b0ec38c123b9ec6dc69.wav,519
5e37a28ddbc4b7182a6a9af4,"돈 주니까 참는데, 이건 아닌 거 같애.",<|ANGRY|>,0.7,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37a28ddbc4b7182a6a9af4.wav,548
5e369c8a05fef317e874b74e,얘기를 했는데 안 들어.,<|ANGRY|>,0.8,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e369c8a05fef317e874b74e.wav,382
5e43f7e60b3f160367c20d7e,"해봤는데, 변하는 게 없어.",<|ANGRY|>,0.5,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e43f7e60b3f160367c20d7e.wav,288
5e37d1727995ef170fc0f393,그럼. 지장은 없는데 매번 이렇게 술먹고 다쳐.,<|ANGRY|>,0.4,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37d1727995ef170fc0f393.wav,531
5ef74b8e497740547350bb96,유기견 다큐멘터리를 봤는데 책임감 없는 사람들 때문에 정말 화가 나.,<|ANGRY|>,0.8,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ef74b8e497740547350bb96.wav,984
5f0d5a79b140144dfcff34b5,우리 사장님이 나만 일을 시켜 매일 야근 하게 하고 이제는 너무 힘들어.	,<|ANGRY|>,0.6,12,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0d5a79b140144dfcff34b5.wav,1086
5fbb57afcb503578af9ee427,아 씨발 짜증나. 그 새끼는 집에나 갈 것이지 왜 나한테 지랄이야.,<|ANGRY|>,0.5,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbb57afcb503578af9ee427.wav,647
5f025ce3b140144dfcfed800,팀장님한테 일하라고 또 전화 왔어!,<|ANGRY|>,0.5,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f025ce3b140144dfcfed800.wav,352
5e396d38dbc4b7182a6aa73f,약속 잡아서 친구 기다리고 있는데 아직도 안 왔어.,<|ANGRY|>,0.6,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e396d38dbc4b7182a6aa73f.wav,548
5e49ddd9963e443aee02b5e2,"한 시간이 넘은 것 같아. 정말, 너무한 거 아니야?",<|ANGRY|>,1.0,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e49ddd9963e443aee02b5e2.wav,647
5e4894b07bef803b4851db28,방 청소 문제로 자주 싸우게 돼서 친구 관계가 너무 안좋아졌어. 아무래도 따로 사는게 가장 좋은 방법 같아.,<|ANGRY|>,0.5,17,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e4894b07bef803b4851db28.wav,1359
5e34cc345807b852d9e0687b,약속이 있어서 친구 기다리고 있는데 아직 안왔어.,<|ANGRY|>,0.4,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e34cc345807b852d9e0687b.wav,352
5ed07a202880d70f2861213b,응. 요즘엔 더 자주 그러는 것 같아. 약속 때마다 늦어.,<|ANGRY|>,0.5,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed07a202880d70f2861213b.wav,664
5e49dd54963e443aee02b5df,진짜 거의 매일 드시는 거 같아. 적게 먹어서 일주일에 다섯번? 사람이 어떻게 매일 마실 수가 있냐?,<|ANGRY|>,0.5,16,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e49dd54963e443aee02b5df.wav,1479
5e29b3375807b852d9e01c9b,"한 달 전 쯤에 경고를 한 번 줬는데, 좀 고쳐지는 듯 하더니, 또 그러네. 음식물 쓰레기도 막 버리고.",<|ANGRY|>,0.3,18,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e29b3375807b852d9e01c9b.wav,1389
5e37f64133e9ad176cc9b45f,유기견 다큐멘터리 보고 왔는데 책임감 없는 사람들 너무하더라.,<|ANGRY|>,0.4,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37f64133e9ad176cc9b45f.wav,493
5e451bd7963e443aee02ae7c,당연히 있지. 매번 얘기했는데도 안 고쳐져.,<|ANGRY|>,0.5,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e451bd7963e443aee02ae7c.wav,514
5f92d22ef8fac448cc0a8085,아 짜증나! 그 새끼 일 끝났으면 빨리 집에나 가지 회사에 남아서 자꾸 나한테 짜증내!,<|ANGRY|>,0.6,14,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f92d22ef8fac448cc0a8085.wav,941
5f067adcb140144dfcff046b,물론 그럴 때마다 이야긴 해봤지. 다음에 같이 하자고 하더라고. 그러고 또 나가.,<|ANGRY|>,0.5,12,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f067adcb140144dfcff046b.wav,860
5eceb4459aa8ea0eec53ef7a,알았어. 진짜 너무 화난다.,<|ANGRY|>,0.7,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5eceb4459aa8ea0eec53ef7a.wav,267
5e48df947bef803b4851db97,정말 따로 살고 싶어. 어떡해야 되지?,<|ANGRY|>,0.3,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e48df947bef803b4851db97.wav,420
5ed596ed9aa8ea0eec53f437,청소할 때마다 화를 내봤지. 미안하다고하고 자기도 어쩔 수 없대.,<|ANGRY|>,0.7,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed596ed9aa8ea0eec53f437.wav,800
5effb68c704f492ee1255804,덥고 짜증나 죽겠는데 얘는 연락도 안 받아!,<|ANGRY|>,0.9,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5effb68c704f492ee1255804.wav,574
5f6bd570f8fac448cc0a5e56,그럼. 그건 남을 속이는 거잖아. 사람들이 정말 실망 많이 하더라고.,<|ANGRY|>,0.5,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6bd570f8fac448cc0a5e56.wav,685
5e3690f7dbc4b7182a6a943e,마음만 같아서는 그러고 싶어. 진짜.,<|ANGRY|>,0.8,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e3690f7dbc4b7182a6a943e.wav,339
5ed701727e21a10eee253c20,어 그래야겠네. 정말 짜증나.,<|ANGRY|>,0.4,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed701727e21a10eee253c20.wav,339
5efef173704f492ee1254e51,룸메이트랑 같이 못 살겠어 정말.,<|ANGRY|>,0.4,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5efef173704f492ee1254e51.wav,352
5e43c8d9189842034d9f77fe,"응. 매번 그런다. 이제는 그러려니 하기도 하는데, 버릇 좀 고쳐주고 싶어.",<|ANGRY|>,0.5,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e43c8d9189842034d9f77fe.wav,809
5ecebcb879bf120ed2b810b8,그렇지. 진짜 사이코패스들 아니냐?,<|ANGRY|>,0.9,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ecebcb879bf120ed2b810b8.wav,297
5e42cbdc9329cb02ef38aa65,한 번 뭐라고 했는데 그래도 변하지를 않아. 똑같아.,<|ANGRY|>,0.4,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e42cbdc9329cb02ef38aa65.wav,711
5e315bf65807b852d9e03253,나 룸메이트랑 싸웠어.,<|ANGRY|>,0.5,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e315bf65807b852d9e03253.wav,429
5fbdd8d5576e9378b67ad2bd,안녕. 나 요즘 주식을 시작했어.,<|ANGRY|>,0.2,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbdd8d5576e9378b67ad2bd.wav,1060
5fbb5888576e9378b67acafe,아니 뭐 욕은 아니고 그냥 하는거지.,<|ANGRY|>,0.2,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbb5888576e9378b67acafe.wav,425
5fbe284b4c55eb78bd7cedea,헐 나 이벤트 당첨됐어.,<|ANGRY|>,0.2,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbe284b4c55eb78bd7cedea.wav,373
5ef768c1497740547350bbcd,약속 시간에 지각하는 거에 대해서 친구한테 이야기한 적이 한 번도 없는데 이번에는 이야기 좀 해봐야겠어.,<|ANGRY|>,0.4,15,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ef768c1497740547350bbcd.wav,1112
5f033fa3b140144dfcfedfeb,다른 부분은 어느 정도 마음이 맞는데 청소 문제 때문에 자꾸 트러블이 생겨.	,<|ANGRY|>,0.4,12,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f033fa3b140144dfcfedfeb.wav,728
5e414d8a2b6c8802f2d85a32,한 시간이 지난 것 같애!,<|ANGRY|>,0.8,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e414d8a2b6c8802f2d85a32.wav,267
5e45dc667bef803b4851d7a3,그럼 얘기 했지. 맨날 늦을 때마다 얘기하면 알겠다고 말은 잘 하거든. 근데 그 다음날 만나면 또 늦어.,<|ANGRY|>,0.7,17,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e45dc667bef803b4851d7a3.wav,856
5e38b54d7995ef170fc0f99f,청소만 잘해준다면 다른건 너무 다 잘 맞는데.,<|ANGRY|>,0.4,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e38b54d7995ef170fc0f99f.wav,757
5e3792e105fef317e874bca8,친구가 너무 청소를 안해! 내가 청소 혼자 다 하는 거 같애.,<|ANGRY|>,0.5,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e3792e105fef317e874bca8.wav,403
5e3796abee8206179943c730,약속이 있어서 나왔는데 친구가 아직도 안나왔어.,<|ANGRY|>,0.4,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e3796abee8206179943c730.wav,685
5fbdee7944697678c497be92,나 향수. 써보고 싶던건데 개꿀.,<|ANGRY|>,0.2,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbdee7944697678c497be92.wav,702
5f055910b140144dfcfef9a9,룸메이트가 방을 안 치우고 맨날 어지럽혀. 그래서 자꾸 싸우게 돼.,<|ANGRY|>,0.5,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f055910b140144dfcfef9a9.wav,770
5e35533b5807b852d9e08019,일단 남은 기간동안은 같이 살아야지. 근데 나도 이친구랑 오래는 못 살 거 같애.,<|ANGRY|>,0.3,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e35533b5807b852d9e08019.wav,847
5f9845e8111dfd48d40ff695,그 새끼 일 끝났으면 빨리 집에나 가지! 회사에 남아서 자꾸 나한테 잔소리 해.,<|ANGRY|>,0.6,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f9845e8111dfd48d40ff695.wav,1043
5f6451d2639e10419832ebcb,화잘실은 청소를 해도 곰팡이가 없어지질 않아!,<|ANGRY|>,0.3,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6451d2639e10419832ebcb.wav,732
5ed2951e2880d70f286122a3,다른 층은 눈치보여서 못가겠어. 지금 참고 있어.,<|ANGRY|>,0.2,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed2951e2880d70f286122a3.wav,557
5f07be12b140144dfcff0953,물론 술 드시고 오실 때마다 얘긴 해봤지. 하지만 힘드셔서 드신다고 하시길래. 좀 참아드렸지.,<|ANGRY|>,0.2,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f07be12b140144dfcff0953.wav,1248
5fbe1102cb503578af9eec92,아니 아까 해피 산책시키다가 깜짝 놀랬어.,<|ANGRY|>,0.2,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbe1102cb503578af9eec92.wav,433
5fb9e20b576e9378b67ac633,"그래서 내가 확, 발로 차버렸어.",<|ANGRY|>,0.2,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fb9e20b576e9378b67ac633.wav,420
5e428493189842034d9f74d9,아주 나한테만 일을 몰아주나봐. 살 수가 없어. 사람이 숨은 쉬고 살아야 될 거 아니야.,<|ANGRY|>,0.7,14,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e428493189842034d9f74d9.wav,932
